LyricsWiki-Page,Artist,Title,Spotify-ID,Spotify-explicit,Explicit,Strong language,Substance abuse,Sexual reference,References to violence,Discriminatory language
Gloria Gaynor:Suddenly,Gloria Gaynor,Suddenly,0dFWDf1ULmIZh9BU1QECJr,0,0,0,0,0,0,0
Jimmy Buffett:All The Ways I Want You,Jimmy Buffett,All The Ways I Want You,5XyMnR3DXVH3BHD5DjwxQO,0,0,0,0,0,0,0
Ophidian Forest:The Ophidian Amulet,Ophidian Forest,The Ophidian Amulet,3nr5nNP1WoeTN4Ty03pLPb,0,0,0,0,0,0,0
Janie Fricke:Do Me With Love,Janie Fricke,Do Me With Love,4BOLIOeDnuQqrd1O4j1okS,0,0,0,0,0,0,0
Tex Ritter:The Bandit,Tex Ritter,The Bandit,5TW3lpLSJwWw4gLhOqpshX,0,0,0,0,0,0,0
Sera Cahoone:Runnin' Your Way,Sera Cahoone,Runnin' Your Way,37GIhGCmmiofc5mEXmhG3Q,0,0,0,0,0,0,0
P.O.D.:Lost In Forever,P.O.D.,Lost In Forever,3tQ5VGN0b9X3yjXksZK2lL,0,0,0,0,0,0,0
The Browns:Four Walls,The Browns,Four Walls,3dolCqEB7H6OrTq7scGt9N,0,0,0,0,0,0,0
General Public:Hot You're Cool,General Public,Hot You're Cool,1EojnAy5wC7fcDBdMhGm4g,0,0,0,0,0,0,0
Forest Of Impaled:When Warriors Led,Forest Of Impaled,When Warriors Led,0kcl2z6lys0PDop6qjI8gi,0,0,0,0,0,0,0
Pat Benatar:So Long,Pat Benatar,So Long,76UdPw9gBmiXkxVrjYbi82,0,0,0,0,0,0,0
To Speak Of Wolves:Broken Birds,To Speak Of Wolves,Broken Birds,0x1t50AC72GhAFyYoDm1gc,0,0,0,0,0,0,0
The Doors:Tell All The People,The Doors,Tell All The People,0g1NRq4KmbEYgzaPF7G6CG,0,0,0,0,0,0,0
Paul Robeson:Why Do I Love You?,Paul Robeson,Why Do I Love You?,1lXltKIDv6ztBQH504vA7O,0,0,0,0,0,0,0
Jessica Lea Mayfield:Blue Skies Again,Jessica Lea Mayfield,Blue Skies Again,12YSzm5LgbkFVg9tMN8wIV,0,0,0,0,0,0,0
Skunk Anansie:We Love Your Apathy,Skunk Anansie,We Love Your Apathy,6nzxwfch1uXgvweo51NXUE,1,1,1,0,0,1,0
Zeromancer:Die Of A Broken Heart,Zeromancer,Die Of A Broken Heart,5HOs4Ln68Y4w8OTVyMjSp9,1,1,1,0,1,0,1
Guttermouth:End On 9,Guttermouth,End On 9,1yBvAe8kQeStt07mUjs8O9,1,0,0,0,0,0,0
Whoopie Cat:Cicada,Whoopie Cat,Cicada,66zjtGB3D1D3fJTqdA5d5S,1,1,1,1,0,1,0
It Bites:Ghosts,It Bites,Ghosts,12yA8zi4UqBdYp4dapIj2Y,1,0,0,0,0,0,0
Ima Robot:Dynomite,Ima Robot,Dynomite,1LrocCCgUC7rNpacDIRD2z,1,1,0,0,1,1,0
Hank Williams III:My Drinkin' Problem,Hank Williams III,My Drinkin' Problem,39lcs48ncWLoF3379ngbr6,1,1,0,1,0,1,0
Waco Jesus:Orally Tortured,Waco Jesus,Orally Tortured,0VVQo6p4ju0rF1Z9XBtVF2,1,1,1,0,1,1,0
Staind:Change,Staind,Change,6lat8y14pZe7kBjClUrL1x,1,1,0,0,0,1,0
Chief Keef:Sosa,Chief Keef,Sosa,5LmEVLjcG8C7kecTBfGymV,1,1,1,1,1,1,1
Babyland:The Advance,Babyland,The Advance,4UmVWjBLlXbMeYaQMkI3aj,1,1,1,0,0,0,0
Vital Remains:Under The Moon's Fog,Vital Remains,Under The Moon's Fog,0nFGDLSFEOAEfIh9FPW3DR,1,1,0,0,0,1,0
Corporate Avenger:Jesus Christ Homosexual,Corporate Avenger,Jesus Christ Homosexual,7pEcvRvfUNAy4abucAHbcJ,1,1,1,0,1,0,1
Martiria:13th Of October 1303,Martiria,13th Of October 1303,5TO1ubjv0A1Mlf0TdnwwK3,1,1,0,0,0,1,0
Joan Of Arc:Staying Alive And Lovelessness,Joan Of Arc,Staying Alive And Lovelessness,6EEyXzhuWuD3Bvp0cDcszg,1,0,0,0,0,0,0
Dirt:Belfast,Dirt,Belfast,5qOrCpeWOPuOt7OoGl38Ka,1,1,0,0,0,1,0
R. Kelly:Only The Loot Can Make Me Happy,R. Kelly,Only The Loot Can Make Me Happy,0Vlylx4chMCF5WCdSl6bf4,1,1,1,0,1,1,1
U-God:Kick Azz,U-God,Kick Azz,0KAi3LSEWPV4EdPqVd7HXP,1,1,1,1,0,1,0
Crucified Barbara:I Need A Cowboy From Hell,Crucified Barbara,I Need A Cowboy From Hell,3UNbdjTBYjYFhGE0KUwgK5,1,1,1,0,1,0,0
Smash Mouth:Sorry About Your Penis,Smash Mouth,Sorry About Your Penis,7csvkxEkiuRbAfE6XhDPUC,1,1,1,0,1,0,0
DJ Screw:I'm Gonna Miss You Screw,DJ Screw,I'm Gonna Miss You Screw,3tWgIqiRN7TTUlFHmLxn7D,1,1,1,0,0,0,0
Ringworm:Likeness Of Vanity,Ringworm,Likeness Of Vanity,2yshguFL90pw6QVc767VE3,1,1,1,0,1,1,0
New Medicine:Resolve To Fight,New Medicine,Resolve To Fight,6QkekoSfJIMIenhVZwoMt8,1,1,1,0,0,0,0
House Of Pain:Life Goes On,House Of Pain,Life Goes On,5bT9uYuBvFlm566U698WNd,1,1,1,0,1,1,0
Enuff Z'Nuff:One Step Closer To You,Enuff Z'Nuff,One Step Closer To You,3L13qRHqJxra8gPbOx2yV1,1,0,0,0,0,0,0
The Electric Hellfire Club:Broken Goetia,The Electric Hellfire Club,Broken Goetia,7MpmUc7qJVUWyZEppWXMzG,1,1,1,0,0,1,0
N.E.R.D:Spaz,N.E.R.D,Spaz,2XB4pBSoqHuu7trGkK4EW2,1,1,1,0,0,0,0
The Mighty Mighty Bosstones:So Sad To Say,The Mighty Mighty Bosstones,So Sad To Say,1t0m26AHFpA6fi4iwRODt0,1,0,0,0,0,0,0
"Gangsta Boo:Da Ones Close, Know Most",Gangsta Boo,"Da Ones Close, Know Most",3ekB3DeH1iZt01GEopY5Rv,1,1,1,0,1,1,1
Future:Truth Gonna Hurt You,Future,Truth Gonna Hurt You,2Wn2P8bCEDdCr7Ycmfc9tD,1,1,1,0,0,0,1
Eden:And,Eden,And,5cIZoKmBiFgjabaBG0D9fO,1,1,1,0,0,0,0
The Baseball Project:Broken Man,The Baseball Project,Broken Man,2arPmArmOtxRaRVRXCCqHV,1,0,0,0,0,0,0
Wednesday 13:We All Die,Wednesday 13,We All Die,2ZpRIBK0rD4S9w8pV7lgTA,1,0,0,0,0,0,0
Alex Story:There Is No End,Alex Story,There Is No End,0vtKdF6CpnMNFjuAEgZ0Og,1,1,0,0,0,1,0
PlayRadioPlay!:Decipher Reflections From Reality,PlayRadioPlay!,Decipher Reflections From Reality,4Lm4LNnvEhM1yKwd0qH1II,1,1,0,0,0,1,0
Integrity:Taste My Sin,Integrity,Taste My Sin,1bcLRW9fCkMogqu2y52x3I,1,1,0,0,0,1,1
Chief Keef:Diamonds,Chief Keef,Diamonds,66197yEyZz8jjnVZiAJ76C,1,1,1,0,1,0,1
Green Carnation:Just When You Think It's Safe,Green Carnation,Just When You Think It's Safe,73U605GO8L6zdlpwnc62l7,1,1,0,0,0,1,0
Sarah Silverman:Give The Jew Girl Toys,Sarah Silverman,Give The Jew Girl Toys,3N7Df0OxjqGM8Iavg2EAbA,1,1,1,0,0,0,1
The Smashing Pumpkins:Lucky 13,The Smashing Pumpkins,Lucky 13,4nB7scAWERPGj6x5CKJtwJ,1,1,1,0,0,1,0
Farscape:Behind The Sweet Mask,Farscape,Behind The Sweet Mask,2z1ZvKc3HXICTbw1b40hgm,1,1,1,1,0,1,0
Pitbull:Get On The Floor,Pitbull,Get On The Floor,3SwZtNcSWSxrXCZVHo2XSa,1,1,1,1,0,0,0
Dying Fetus:Streaks Of Blood,Dying Fetus,Streaks Of Blood,15YvpbJxkAbFYPzaDPbgrY,1,1,1,0,1,1,0
At War:The Example,At War,The Example,28fd2M8oufjL3qXsVlXk5y,1,1,1,0,0,1,1
Joe Jackson:Solo (So Low),Joe Jackson,Solo (So Low),65J6thRfqSVrHn52abReHn,1,0,0,0,0,0,0
Hammer Bros:Boston Am,Hammer Bros,Boston Am,0VUKRXIZEUbLh2sL7G2VSd,1,1,1,0,0,1,0
Municipal Waste:Septic Detonation,Municipal Waste,Septic Detonation,041BIeA5MIx7QOplGbM5LK,1,1,1,0,0,1,0
Chief Keef:Hallelujah,Chief Keef,Hallelujah,4gEtNhWQB2XpivFLdpHwxc,1,1,1,1,0,0,1
Butch Walker:This Is The Sweetest Little Song,Butch Walker,This Is The Sweetest Little Song,2OTQUZsKFWktcmUDEniZrz,1,1,0,0,1,1,0
Curxes:Run From The Funeral,Curxes,Run From The Funeral,7r7XOSPOpjLJNx1frLk5xf,1,1,1,0,0,0,0
Violent J:Axes Swingin',Violent J,Axes Swingin',7JJQf3Rp0GK5NhBSlu0kJF,1,1,1,0,0,1,0
Kid Liberty:I'm Right Here,Kid Liberty,I'm Right Here,3u0J5HqdZOA2DLolYkRCnO,1,1,1,0,0,0,0
Hellyeah:Soul Killer,Hellyeah,Soul Killer,73rMdP7Bl0Car9Vud9XmhU,1,1,1,0,0,1,0
Paul Wall:The Other Day,Paul Wall,The Other Day,3LmX7NXKBQLmmDoOvAfOiD,1,0,0,0,0,0,0
Happy Mondays:Clap Your Hands,Happy Mondays,Clap Your Hands,56AOizQDpt4StHO597BLST,1,1,1,0,0,0,0
Hum:Scraper,Hum,Scraper,7sIu1qLUZRTEjh1hrAWglN,1,0,0,0,0,0,0
Dom Kennedy:South Central Love,Dom Kennedy,South Central Love,4W0rZelzyEBpUi1GW12Y7J,1,1,0,1,1,0,1
Lemuria:Congratulations Sex,Lemuria,Congratulations Sex,0hORWuZ02zJrL3BEoJn5rM,1,1,0,0,1,1,0
Pusha T:Money On My Mind Freestyle,Pusha T,Money On My Mind Freestyle,4TAXYW8o2zzs41MlYSNEjC,1,1,1,0,1,0,1
Theatre Of Tragedy:The Masquerader And Phoenix,Theatre Of Tragedy,The Masquerader And Phoenix,1rNujEOdPs04erxhffTCZD,1,1,0,0,1,0,0
Burnt By The Sun:Revelations 101,Burnt By The Sun,Revelations 101,6jH375gqe4hbcvnSd12rkw,1,0,0,0,0,0,0
Jake Miller:Overnight,Jake Miller,Overnight,3mVQUlrhWN5Z1i1HUhU8ZH,1,1,1,0,1,0,0
Meshell Ndegeocello:Jabril,Meshell Ndegeocello,Jabril,28fkTQdAlcdLxMy2n1XPcx,1,1,0,0,0,1,0
Orphanage:Veils Of Blood,Orphanage,Veils Of Blood,07R4LXwiM0R4UB2VTSyrAh,1,1,0,0,0,1,0
Ensign:Page 32,Ensign,Page 32,5bOo4Qjbi72433BDolNoZ2,1,0,0,0,0,0,0
The Red Shore:Awakening,The Red Shore,Awakening,34emEFlR5pIv9Ax8E6HSvS,1,1,0,0,0,1,0
Ekotren:Can't Stay,Ekotren,Can't Stay,7cql8l6XjURyAfHu3aBTTm,1,1,0,0,0,1,0
Lakeside X:Anywhere,Lakeside X,Anywhere,0jUbfet5VQOtEX5ws0ecCO,1,1,0,0,0,0,1
Ekotren:The End Of The Day,Ekotren,The End Of The Day,6aww6BwOQHNfybwqeUn5rN,1,1,1,0,0,1,0
Amagortis:Drenched In Diarrhea,Amagortis,Drenched In Diarrhea,7k48Yx9al3AYIg0KXCbzUL,1,1,1,0,1,1,0
The Coffinshakers:Return Of The Vampire,The Coffinshakers,Return Of The Vampire,0qZXIaxOMvMUV5fmbSlNwu,1,1,0,0,0,1,0
Gob:License From A Cereal Box,Gob,License From A Cereal Box,1Wdt2AMyFUz4hG4BxG8E1n,1,1,1,0,0,1,0
Frank Carter & The Rattlesnakes:Thunder,Frank Carter & The Rattlesnakes,Thunder,5eeJQ1JX5BDdCUs9n1DDlk,1,1,1,0,0,1,0
Embrace Today:I Bled For You,Embrace Today,I Bled For You,1A5OU703zl2ttqp1yEBEDG,1,1,1,0,0,1,0
A Breath Before Surfacing:Cosmetic Abomination,A Breath Before Surfacing,Cosmetic Abomination,5Nic6jodVeve8JfUMcbeQS,1,1,0,0,0,1,0
A Textbook Tragedy:Dorsia Reservation,A Textbook Tragedy,Dorsia Reservation,08Up3SMYmarl8ouMshimfy,1,1,0,0,0,1,0
Throwdown:Pyre & Procession,Throwdown,Pyre & Procession,3w2EzO32EUUwl0SjTvZgFZ,1,1,1,0,0,1,0
Slapstick:What I Learned,Slapstick,What I Learned,4DQTitikdKkEFko6wJ5Uh9,1,1,1,0,0,0,0
Dog Fashion Disco:Pink Riots,Dog Fashion Disco,Pink Riots,1orPI7HlnvgHOS6XAw0tEe,1,1,0,0,1,1,1
Psycore:Set The Record Straight,Psycore,Set The Record Straight,2ddaTc0QpVTwUAuIhFU5wb,1,1,1,0,0,0,0
DevilDriver:Daybreak,DevilDriver,Daybreak,3P8b9SFsbJmk4OHJL8qloR,1,1,0,0,0,1,0
Pendulum:The Tempest,Pendulum,The Tempest,6gTQubOSdry0ievEXvhzxd,1,1,1,0,0,0,0
Frenzal Rhomb:You Need A Friend,Frenzal Rhomb,You Need A Friend,6W3pIx6hH1HllhU4yUWan0,1,1,0,0,0,1,0
Killaman:Detected Selected And Shot,Killaman,Detected Selected And Shot,4uhNTQFiZjuOLIkD74sQnu,1,1,1,0,0,1,0
"Desasterkids:You Have No Friends, Your Argument Is Invalid",Desasterkids,"You Have No Friends, Your Argument Is Invalid",3xBXUzZv0nFLyoQm9mtte2,1,1,1,0,0,1,0
Butch Walker:Paid To Get Excited,Butch Walker,Paid To Get Excited,6CEcz8U93Z9TBaL7zPPbXg,1,1,0,0,0,1,1
Remy Ma:Conscience (Skit),Remy Ma,Conscience (Skit),7Br5SzpG0lfWslrqIJVMiL,1,1,1,0,1,0,1
Lil Wyte:Outro,Lil Wyte,Outro,6KaE4hoasgADf5CweJnd51,1,1,1,0,0,0,0
Saliva:She Can Sure Hide Crazy,Saliva,She Can Sure Hide Crazy,4YfIoBjZZBoWUJVXHnfJli,1,1,1,0,0,1,0
Swati:Dodge,Swati,Dodge,34aDsLckeeNjRBabHD8rBC,1,1,1,0,0,0,0
Charli XCX:Sucker,Charli XCX,Sucker,4T6z0KqQ1WuEUcUU4UGB1X,1,1,1,0,1,1,0
Lil Yachty:Out Late,Lil Yachty,Out Late,2nLWJyfu5fOb4zKpnVVUcR,1,1,1,0,0,0,0
Hans Theessink:Ballad Of Hollis Brown,Hans Theessink,Ballad Of Hollis Brown,0XsyQeDoPBLWMCqLsZVJlO,1,1,0,0,0,1,0
Memphis May Fire:Deuces Las Cruces,Memphis May Fire,Deuces Las Cruces,4JmChuwaO9niwBUyWd4soC,1,0,0,0,0,0,0
Joji:Window,Joji,Window,7kdhk2tiGUgIPwZRd2if6I,1,1,0,0,0,1,0
The Bones:Going Nowhere,The Bones,Going Nowhere,2oPO6GCUz6IW2aeMZoQtUr,1,1,0,0,0,1,0
Roger Alan Wade:Gone Back To Whoring,Roger Alan Wade,Gone Back To Whoring,61pODmKRlec5x1Sloa8U7p,1,1,1,0,1,0,0
A Wilhelm Scream:Stab. Stab. Stab.,A Wilhelm Scream,Stab. Stab. Stab.,0TKpusTZ5EZsGdUcEwO5u1,1,1,0,0,0,1,0
K-Rino:I Got Pimped,K-Rino,I Got Pimped,4Bj0qbvw7q0mYcVCIxbcxK,1,1,1,0,1,0,0
Trivium:Anthem (We Are The Fire),Trivium,Anthem (We Are The Fire),36ZvFmD6IuW1nawOBbpC8z,1,1,1,0,0,0,0
PlayRadioPlay!:Jello,PlayRadioPlay!,Jello,2vJonRpY5xDkBJYcCUozFC,1,0,0,0,0,0,0
Stella Donnelly:Mechanical Bull,Stella Donnelly,Mechanical Bull,0BsYZCe5vuUHdmlcsOWSep,1,1,1,0,1,1,0
Marion Raven:Thank You For Loving Me,Marion Raven,Thank You For Loving Me,3cpYPbL3j5dXOY01C6T3QP,1,1,0,0,1,0,0
The Suicide Machines:Beat My Head Against The Wall,The Suicide Machines,Beat My Head Against The Wall,6dN0kzeG0znRVqcgSfl4wA,1,1,1,1,0,1,0
Eels:Gone Man,Eels,Gone Man,1cWidfErLPQi23Hc7fRo4p,1,1,1,0,0,1,0
Lil Rob:The Payback,Lil Rob,The Payback,67wd7pPHtGZ2tm14QKaJZH,1,1,1,0,1,1,0
Kaipa:The Name Belongs To You,Kaipa,The Name Belongs To You,2ePLfkUSQnyG6AWXZlASXl,1,0,0,0,0,0,0
Sarcófago:Rotting,Sarcófago,Rotting,0ZRsgcjrsZNhIMn3MT8Uv8,1,1,0,0,0,1,1
Against Me!:Black Me Out,Against Me!,Black Me Out,39Mq7cOY98lzvAICt1PJxF,1,1,1,0,1,1,0
The Runaways:Little Lost Girls,The Runaways,Little Lost Girls,11Lj4PnznvpWupxznaLg2f,1,0,0,0,0,0,0
Here Comes The Kraken:Miss Starving Skeleton,Here Comes The Kraken,Miss Starving Skeleton,3jMHsqFwAVd2d2CNWThnkQ,1,1,1,0,0,1,0
Pungent Stench:I'm A Family Man,Pungent Stench,I'm A Family Man,7mEP1GtxA2sQACr4vvebl7,1,1,0,0,0,1,0
Big Daddy Kane:Dance With The Devil,Big Daddy Kane,Dance With The Devil,6LWjifaFBpWS5CMudBY3lk,1,1,1,0,0,1,1
Icona Pop:Then We Kiss,Icona Pop,Then We Kiss,1xRCu2502OyL13bBLzFbLG,1,1,1,0,1,0,0
Sham 69:What Have We Got,Sham 69,What Have We Got,3mYqBRzeIHwgRZ99ifuPaM,1,0,0,0,0,0,0
Mourning Widows:UpsideDownside,Mourning Widows,UpsideDownside,5aCEshcgtljhQqjm5lGRGn,1,1,0,0,0,1,0
Alex Story:The Coulda Beens,Alex Story,The Coulda Beens,0nvULf1A9udL1N6RgricU7,1,1,0,0,1,1,0
Bleeding Through:I Dream Of July,Bleeding Through,I Dream Of July,4EMlW0xv9cELXTZPFl2GiF,1,1,1,0,0,1,0
Unitopia:Angeliqua,Unitopia,Angeliqua,1ZB9pk5ILCnsaZA0SNrNPE,1,1,0,0,1,0,0
Cee Lo Green:Country Love,Cee Lo Green,Country Love,0ZSMsrKDET0tP6jMkUGTXI,1,0,0,0,0,0,0
Danforth:Justice,Danforth,Justice,6S3rX6nXHlmb7JjNKvOJ6S,1,1,1,0,0,1,1
Seven Days Of Samsara:Bury Your Head,Seven Days Of Samsara,Bury Your Head,6z5QxwA8VodkHJ48fcP9zW,1,1,0,0,0,1,0
Devourment:Autoerotic Asphyxiation,Devourment,Autoerotic Asphyxiation,0TiqwBmeycSzNbAlgm8Czn,1,1,1,0,1,1,0
Body Count:Voodoo,Body Count,Voodoo,1zgRqvAmjIIY5Kp17ht4z7,1,1,1,0,0,1,0
Misfits:Hatebreeders,Misfits,Hatebreeders,66mQWFirjSr6uqdaiACfp7,1,1,1,1,0,1,0
Cadaverous Condition:First Song,Cadaverous Condition,First Song,4y8qf5D5axuglyqFMAQrsH,1,1,0,0,0,1,0
Jewel:Fragile Heart,Jewel,Fragile Heart,7zZedJenUt898tC0SoOLAg,1,1,0,0,0,1,0
Fireworks:I Am The Challenger,Fireworks,I Am The Challenger,0EQN47hKQvS9F2UH8p1mBt,1,1,1,0,0,0,0
Iggy Pop:Little Electric Chair,Iggy Pop,Little Electric Chair,2rTuP9OrwGb0fHiGRpTGl2,1,1,1,0,0,1,0
LP:Other People,LP,Other People,2YawaiNvwx5dQq41F24iqJ,1,1,1,0,1,0,0
Wolf Alice:Yuk Foo,Wolf Alice,Yuk Foo,30njuEc8EpQPozDEmMbxhP,1,1,1,0,0,1,0
Cancerslug:Kill Yourself,Cancerslug,Kill Yourself,1GoGQ6a2XuTeWLnTqBA0YN,1,1,1,0,0,1,0
Until The End:Total Control,Until The End,Total Control,1gBSBNVxegSTdyNudapfTg,1,1,1,0,0,0,0
Buckcherry:Crushed,Buckcherry,Crushed,7JsVvz0mnIUltkotrqiotZ,1,1,1,0,1,0,0
White Zombie:El Phantasmo And The Chicken-Run Blast-O-Rama,White Zombie,El Phantasmo And The Chicken-Run Blast-O-Rama,5eB0nIRCt0WNH90stJdhVx,1,1,1,0,0,1,0
Faderhead:Pussy Rules,Faderhead,Pussy Rules,6hFGauwXpfCGEXMzYPGXGq,1,1,1,1,1,0,0
E-Force:Belief,E-Force,Belief,34lMkN8iTDUtbqviw3tBQF,1,0,0,0,0,0,0
Throwdown:This Is Where It Ends,Throwdown,This Is Where It Ends,5TcauizyQZxhLvZ5dPGhhR,1,1,1,1,0,1,1
The Tiger Lillies:XYZ,The Tiger Lillies,XYZ,4UAT40e4mgpoKEVQRJldy4,1,1,0,0,0,1,0
Donna Missal:Keep Lying,Donna Missal,Keep Lying,5OGPTs1IY8XiBaAhlD67U9,1,1,1,0,0,1,0
Proclamation:Straight Edge Hardcore,Proclamation,Straight Edge Hardcore,1f9kxVRDy63XW2Sj3nUSoV,1,1,0,1,0,0,0
Beatrice Eli:The First Cut,Beatrice Eli,The First Cut,0mdKULX0pFPgz970jFpAYi,1,1,1,0,1,1,0
White Kaps:More Punk,White Kaps,More Punk,304PCKiSdrpy1Vub2xMIDX,1,0,0,0,0,0,0
The Stranglers:Cocktail Nubiles,The Stranglers,Cocktail Nubiles,2gWtmMuhwfWo4cLt7HrhQ2,1,1,1,0,1,0,1
Thorazine:Epitaph (Thy Mother's Rage - Part 2),Thorazine,Epitaph (Thy Mother's Rage - Part 2),4zFEtaPwLZvZK8nBr5t4lb,1,1,0,0,0,1,0
Poison Idea:Death Wish Kids,Poison Idea,Death Wish Kids,34jwDzhF3TybvHJsL85LTS,1,1,0,0,0,1,0
Real Friends:Mokena,Real Friends,Mokena,35MCvBQU1rpqG2t1hMudf0,1,1,1,0,0,1,0
Axis Of Advance:Masterrorder,Axis Of Advance,Masterrorder,5b1iGX5YeFL5GhJcg0LT6n,1,1,0,0,0,1,1
Monster Magnet:Kiss Of The Scorpion,Monster Magnet,Kiss Of The Scorpion,3YU6cfjS6sJAPILe80Ljk0,1,1,1,0,0,1,0
Soulfly:Boom,Soulfly,Boom,6D0hp26XAV4phv3a8V7ysu,1,1,1,0,0,0,0
Deepfield:44 Teeth,Deepfield,44 Teeth,0F1iMiC5DK7hOcl5lFvVkW,1,1,1,0,0,0,0
LCD Soundsystem:On Repeat,LCD Soundsystem,On Repeat,64Ei3OCnT9OosQfjNz6enh,1,1,1,0,0,0,0
The Expendables:S.T.D,The Expendables,S.T.D,4RiKacvW7AQVBdUcy8lx5V,1,1,0,0,1,0,0
Pitbullfarm:Army Of Assholes,Pitbullfarm,Army Of Assholes,7DQCV8uiKljBYj3rn4NI3I,1,1,1,0,1,0,1
Murs:Making Music,Murs,Making Music,5qmVNwrsPNXYn2qs4vHvza,1,1,1,1,0,0,1
Overkill:Head On,Overkill,Head On,1fGpJPoxoMIuqeg7a5b561,1,1,0,0,0,1,0
Hour Of Penance:The Holy Betrayal,Hour Of Penance,The Holy Betrayal,6YQlS1uWuMmbvLI9OnEEEd,1,1,0,0,0,1,0
Madball:Nothing To Me,Madball,Nothing To Me,77CipMik9JXhTwD5RKSNst,1,1,0,1,0,0,0
Backyard Babies:Fuck Off And Die,Backyard Babies,Fuck Off And Die,7mNFxkTRcUwcb0WJw8jC9S,1,1,1,0,0,0,0
Pure Reason Revolution:Nimos & Tambos,Pure Reason Revolution,Nimos & Tambos,58KivPXT7AoBOsjdoGkOdO,1,0,0,0,0,0,0
Rich Kids On LSD:Think Positive,Rich Kids On LSD,Think Positive,5JkhlisiGJbNYzNlCS8zCj,1,1,0,0,0,1,0
Hot Water Music:Russian Roulette,Hot Water Music,Russian Roulette,1RGkba4b9Lk8bR5pUUXT6U,1,1,0,0,0,1,0
Drawn And Quartered:Christian Extinction,Drawn And Quartered,Christian Extinction,25GtWBlg8hDkvNMnCB1uYs,1,1,0,0,0,1,1
Zug Izland:Life,Zug Izland,Life,6kdmn7hzh5FTI5qeRmNUl9,1,1,1,0,0,0,0
Dr. Dre:The Car Bomb,Dr. Dre,The Car Bomb,1cNu255NnYAGx6aNNbOPKk,1,1,1,0,0,0,1
Beanie Sigel:Change,Beanie Sigel,Change,0PPynUMTQcacdpL9swmyt8,1,1,1,0,0,0,0
Ian Dury:Clevor Trever,Ian Dury,Clevor Trever,73Gl2eFTL4K1S9Y6ddxGp3,1,0,0,0,0,0,0
Cancerslug:Disappointment,Cancerslug,Disappointment,7GnVfRAMMwtnsSeVwOhUBf,1,1,0,1,0,0,0
Kaipa:Remains Of The Day,Kaipa,Remains Of The Day,065LfZuGqwtN0bnK61GKiu,1,0,0,0,0,0,0
Engel:Drama Queen,Engel,Drama Queen,3Sq5xtjY5Q4AwuBpOBHpEF,1,1,1,0,0,0,0
Lamb Of God:Terminally Unique,Lamb Of God,Terminally Unique,4FrY8HwFlIC7xcP8nUGXiX,1,1,1,0,0,0,0
Gisli:How About That?,Gisli,How About That?,50EyypHwkz85Y5QCKAJWIy,1,1,1,0,0,0,1
The Raveonettes:Break Up Girls!,The Raveonettes,Break Up Girls!,3ogHiuR9gP9Dxe6krlofzv,1,1,1,0,0,1,0
Grip Inc.:Guilty Of Innocence,Grip Inc.,Guilty Of Innocence,6DYS7Qxj96yjGfQTitdg2d,1,1,0,0,0,1,0
Father:Highway 101,Father,Highway 101,6Pxool5oSJvxFyv3znFgKf,1,1,1,0,0,0,0
Gucci Mane:My Year,Gucci Mane,My Year,2pTwEAQrRZV9Gw3s1ilOmo,1,1,1,0,0,0,0
Boysetsfire:After The Eulogy,Boysetsfire,After The Eulogy,6sh58tUeMQlSihN7bdqcMb,1,1,1,0,0,1,0
Silent Civilian:First Amendment,Silent Civilian,First Amendment,05H3seeYf7tXLTwPe7lOog,1,1,0,0,0,1,0
Eamon:Somethin' Strange,Eamon,Somethin' Strange,4sUHF6W71v9Pkvl45p0235,1,1,1,0,1,0,0
Footprints In The Custard:Willies Are For Weeing,Footprints In The Custard,Willies Are For Weeing,5GwTEtIn4S2COAWYYu1ToA,1,1,1,0,0,0,0
Apartment 26:Summer,Apartment 26,Summer,34wIe0ZoIIfBJpZuwOmZzi,1,0,0,0,0,0,0
Disentomb:Cystic Secretion,Disentomb,Cystic Secretion,49akrmjxiAHENVvrE7ikzK,1,1,1,0,0,0,1
Dr. Manhattan:Texas,Dr. Manhattan,Texas,3z7LpxZrS5RWU1jm138rCT,1,1,1,0,0,0,0
Eric Bellinger:Text Threads,Eric Bellinger,Text Threads,2wfoDeRJjWY2QwCp1p0VDo,1,1,0,0,0,0,1
Seahaven:Understanding,Seahaven,Understanding,73Ce59a2hD5IIpoFp0pDzf,1,0,0,0,0,0,0
Monster Magnet:3rd Eye Landslide,Monster Magnet,3rd Eye Landslide,2vA7coCJ2QVxuQtUQ07dDd,1,1,0,0,1,0,0
Trick Daddy:Telephone (Skit),Trick Daddy,Telephone (Skit),1U4FmDVUz6UkgwpSRLPAVy,1,1,1,0,0,0,1
J-Zone:Recess,J-Zone,Recess,3DdR0eMlQf7g9B5GjZCWa8,1,1,1,0,0,0,1
The Tiger Lillies:Card Game,The Tiger Lillies,Card Game,6xTmLZ9s4OiG1oGxVGjUHo,1,1,1,0,1,0,0
Kid Dynamite:Rufus Wants A Hug,Kid Dynamite,Rufus Wants A Hug,6OaF8W3zuwSJwKApMQXAeA,1,0,0,0,0,0,0
Audio Bullys:The Things,Audio Bullys,The Things,7DtqKSnHFb20VddRwTs3eZ,1,0,0,0,0,0,0
Too $hort:You Might Get G'eed,Too $hort,You Might Get G'eed,1THbFAGtMqsDHQk3tIzj8P,1,1,1,0,1,0,1
